revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
1157.13,,,,C,19.58,2012.22,0
140,,,,C,2.19,804.98,10
1747.96,,,,B,1.61,6883.88,0
47.98,,,,C,11.19,2503.959,4
199,,,,A,0.29,4250.151,0
114.98,1,61,0,C,4.68,6541.537,1
26.99,,,,C,10.9,1507.421,10
320.95,,,,C,18,2265.906,0
43.19,1,63,0,B,4.16,2630.814,0
129,1,63,0,C,12.48,1210.81,0
597.28,,,,C,16,11597.9,0
349.99,,,,C,12.74,0,10
145.96,1,80,0,C,8.13,1994.484,0
39.98,,,,C,18.35,391.99,10
785.98,,,,B,1.97,2045.78,0
1199.99,,,,B,3.23,609.99,0
537.97,1,,1,C,5.35,4231.094,0
643.95,1,52,0,B,3.06,3255.59,0
474.99,1,85,0,B,2.74,1246.03,0
89.96,,,,C,12.74,942.614,0
796.99,,,,C,23.68,1804.724,10
98.97,1,69,0,C,17.97,0,10
1599.99,1,55,0,C,5.61,3193.3,3
37.88,,,,C,6.61,2469.477,0
39.98,,,,C,10.52,4778.145,5
144.05,1,87,0,C,11.32,3332.28,0
37.98,1,65,0,B,1.55,1059.212,0
294.95,1,44,0,C,9.61,1254.99,0
1309.51,,,,C,21.26,2480.334,0
324.99,,,,C,23.71,2896.98,2
119.99,0,52,0,B,1.26,2274.964,0
65.98,1,71,0,C,2.16,1147.534,0
52.98,0,,0,B,4.39,0,0
133.96,1,74,0,C,4.74,582.98,1
594.98,1,87,0,B,3.9,7366.55,0
89.99,1,29,0,C,10.45,2752.984,3
56,,,,C,10,1232.26,4
647.99,1,51,0,A,0.65,233.99,0
79.99,,,,A,0.13,959.04,0
96.97,1,44,1,C,6.97,4063.55,3
655.17,1,71,0,C,5.65,1501.89,1
538.89,1,61,0,C,1.94,748.537,10
1946.6,1,89,0,C,5.03,2277.23,0
274.96,1,38,0,B,3.58,2142.601,0
99.99,1,73,0,C,7.42,319.84,3
149.99,0,37,0,C,19.55,1767.604,9
895.98,1,56,0,C,10.77,1463.024,0
1543.04,,,,C,10.97,878,5
239,1,79,0,A,0.26,1448.43,0
109.97,,,,C,10.71,182.99,10
897.26,1,74,0,C,19.1,1297.91,0
1138.97,,,,B,4.06,249,0
44.99,0,35,0,B,2.61,1004.99,0
578.96,,,,C,20.16,3217.524,0
246.45,1,44,0,C,13.23,4857.644,0
631.97,,,,B,1.9,2464.987,0
239,1,81,0,C,7.94,2766.162,10
127.97,,,,C,4.42,786.96,1
84.98,,,,A,0.19,7183.45,0
2012.57,,,,C,6.68,4017.73,0
139.99,1,99,0,C,8.26,1816.98,2
491.59,,,,A,0.97,1390.59,0
190.97,1,54,1,A,0.35,1021.03,0
33.98,1,71,0,A,0.58,2190.96,0
102.94,1,,0,A,0.42,9634.007,0
39.98,,,,C,5.58,1704.325,2
421.99,1,68,0,C,2.97,2318.99,1
279.96,1,,0,C,4.1,0,10
35.98,1,87,0,B,2.03,2107.99,0
149.99,1,65,0,C,13.39,1066.856,1
78.98,1,73,0,C,14.71,3208.914,3
32.99,1,72,0,C,17.58,1567.01,10
1262.49,,,,C,7.35,0,3
69.99,1,81,0,C,23,197.55,2
29.99,1,87,0,C,4.61,5.9,0
300.784,,,,C,11.65,424.38,0
239,,,,C,4.35,580.99,1
129,,,,C,23.13,915.984,10
1103.92,1,74,0,C,18.9,3386.411,1
53.98,,,,C,12.65,928,0
239,,,,C,12.55,3273.136,0
98.97,1,58,0,C,11.19,1122.89,1
1191.19,1,68,1,B,3.23,1755.089,0
269,,,,C,15.87,3066.081,0
59.99,,,,C,23.19,472.99,10
239,1,61,0,C,4.84,1418.909,1
579.97,,,,C,2.39,2210.461,0
239.95,,,,C,2.48,1355,10
239,1,69,0,C,0.61,1862.057,10
239,1,78,0,C,10.87,2755.502,0
857.96,1,78,0,C,13.97,5675.958,10
732.96,1,59,0,B,4.71,5438.539,0
381.626,,,,C,3.94,0,10
229.97,1,59,0,A,0.13,11597.9,0
47.99,,,,C,3,1560.557,1
35.99,,,,C,6.13,4788.209,0
59.99,1,95,0,B,3.23,1190.98,0
151.48,1,64,0,B,1.71,3439.92,0
239,,,,C,3.97,2027.44,5
499.99,1,26,0,C,22.23,2602.27,3
75.96,,,,C,13.71,1491.214,10
115.99,,,,C,5.16,3420.96,1
34.97,1,64,0,C,3.13,1570.384,1
15.99,1,37,0,C,4.65,150,2
74.99,1,43,0,C,12.55,2695.5,1
96.17,1,49,0,A,0.13,4343.19,0
69.99,1,39,0,B,1.42,1230.517,0
358.95,1,48,1,B,1.32,2156.521,0
1617.89,,,,C,5.58,1900.98,0
33.98,0,39,0,C,22.16,1998.276,10
53.98,0,71,0,C,16.19,2244.184,2
406.97,0,39,0,C,5.06,3443.271,1
755.85,1,55,0,C,18.74,4307.451,10
239,1,50,0,C,7.45,3229.52,0
88.17,,,,C,14.84,989.38,10
19.99,1,54,0,C,0.29,1135.467,4
368.95,1,59,0,C,23.71,1520.992,10
337.96,1,60,0,C,0.77,5418.84,3
459.97,1,28,0,B,2.1,558.99,0
57.99,,,,A,0.58,2787.98,0
299.98,1,86,0,B,2.39,3112.288,0
626.95,,,,C,7.55,993.67,3
24.94,,,,B,1.84,1660.861,0
129,,,,C,10.32,632.887,2
26.99,,,,C,2.68,1256.8,1
388.97,,,,B,1.87,6892.93,0
119.99,1,55,0,C,1.13,1612.84,3
26.99,1,58,0,C,20.71,4.99,10
249.99,1,58,0,C,9.16,2178.97,0
140,0,65,0,C,10.87,3387.134,0
110.99,,,,A,0.32,1327.97,0
292.99,,,,C,14.84,2732.087,5
239,1,75,0,C,19.06,798,10
101.96,,,,C,9.19,5.5,10
821.97,1,38,0,C,0.23,423.99,10
277.96,1,67,0,B,1.32,1622.272,0
116.99,1,63,0,C,9.06,3055.131,0
21.99,,,,C,3.26,617.587,1
147.99,1,50,0,A,0.29,5166.107,0
32.99,,,,C,14.06,1851.712,10
66.98,,,,C,13.77,449.955,10
389.98,,,,C,12.84,599.944,4
97.16,1,47,0,B,3.55,4732.106,0
39.98,1,64,0,B,2.26,3090.59,0
19.99,,,,B,4.68,723.2,0
29.99,,,,C,18.39,833.19,2
1551.006,,,,C,7.29,2383.93,0
15.99,1,53,0,A,0.13,1138.98,0
105.96,,,,C,12.61,1076.08,10
440.99,1,93,0,C,14.84,5172.639,0
479.99,,,,A,0.13,1915.686,0
652.96,,,,C,12.55,4309.029,5
674.99,,,,C,7.65,918.66,0
898,1,50,0,C,9.35,8945.956,0
71.96,1,57,0,C,0.26,110.96,1
39.98,1,55,0,C,2.29,1134.26,1
495.88,,,,B,1.48,15.94,0
29.99,,,,C,11.87,1615.358,4
19.99,,,,C,21.26,1180.61,10
573.96,1,79,0,C,12.1,5966.136,5
594.85,,,,C,7.19,1299.101,0
146.96,1,78,0,C,3.58,1110.527,7
35.99,1,63,0,C,4.19,4869.214,3
24.99,1,63,0,C,11.19,833.739,7
1484.4,1,47,0,C,7.74,8266.062,0
109.99,,,,C,5.81,1660.98,0
119.99,1,40,0,C,18.16,3912.477,1
2613,1,56,1,A,0.13,7748.8,0
551.19,1,62,1,A,0.58,4928.167,0
66.98,1,68,0,B,2.19,2408.2,0
2737.97,,,,C,12.35,2934.47,4
239,,,,C,18.35,5337.657,10
1645,1,,0,A,0.81,539.26,0
149.96,,,,C,11.19,16.85,5
164.99,1,41,0,C,17.48,3067.927,0
77.98,,,,C,15.23,1965.14,0
239,,,,C,18.77,1966.08,10
34.99,1,49,0,B,1.06,704.43,0
461.95,,,,B,1.68,1808.93,0
239,0,70,0,C,5.61,803.99,10
26.99,,,,C,8.68,1062.494,4
69.99,1,43,0,C,23.13,645.99,0
87.99,,,,C,8.9,2852.004,0
1095.93,1,41,1,A,0.13,11597.9,0
79.99,,,,C,0.58,1928.65,2
218.31,1,26,0,A,1,1332.26,0
1429.96,1,87,0,B,1.35,1919.656,0
104.95,1,43,0,C,6.23,0,2
197.97,1,51,0,A,0.45,5988.057,0
79.98,1,90,0,C,11.55,10904.474,4
109.99,1,68,0,C,18.48,1656.804,0
360.95,,,,B,3.39,11597.9,0
16.99,1,52,0,C,9.65,1279.992,4
44.98,,,,A,0.13,915.65,0
59.99,1,59,0,C,10.9,2026.79,10
129.99,,,,B,2.61,431.99,0
1188.96,1,69,0,B,1.1,6045.857,0
140,1,71,0,C,4.84,0,10
140,1,57,0,C,7.74,468.98,10
99.99,,,,C,11.16,1055.01,10
116.96,1,66,0,C,8.39,1938.94,0
219.94,1,79,0,A,0.52,1753.24,0
187.92,1,64,0,C,7.87,3077.094,0
19.99,,,,C,6.97,1509.01,1
349.89,1,55,0,C,9.29,2303.66,0
120.56,0,55,0,B,1.71,2529.87,0
188.98,1,,0,C,3.45,10396.34,1
29.99,1,30,0,C,23.71,946.067,0
39.99,,,,A,0.13,4687.21,0
87.26,,,,B,2.74,936,0
1598,,,,C,22,643.97,0
199.99,1,85,0,C,0.16,756.22,10
1499,,,,C,2.48,777.54,0
71.96,1,53,0,B,2.23,3687.51,0
1024.21,,,,C,9.16,11597.9,1
1038.96,1,44,0,C,22.81,4952.121,0
204.98,1,,0,A,0.48,1995.022,0
613.97,,,,B,1.13,1953.43,0
671.39,,,,B,1.9,2782.501,0
129,1,92,0,C,16,1126.57,1
39.88,1,42,0,C,15.42,721.98,0
576.97,1,44,0,C,8.23,3316.34,0
115.96,,,,C,15.35,879.689,0
239,1,45,0,C,20,2406.489,3
518.31,1,47,0,C,7.9,1516.924,10
427.96,,,,B,2.52,8161.357,0
66.98,1,61,0,C,6.23,567.98,0
1978.99,1,85,0,C,11.71,6532.6,0
488.97,,,,C,10.84,1915.972,0
244.97,1,39,0,C,17.26,4522.73,1
426.559,,,,C,10.94,3761.718,10
1179.33,1,66,0,B,1.23,1290.972,0
1594.94,,,,C,6.13,2246.95,1
67.97,,,,C,13.77,3373.414,0
133.96,1,46,0,C,8.16,4572.424,1
139.96,,,,C,12.45,2078.624,5
735.01,,,,C,23.71,672.2,10
488.99,1,72,0,C,9.35,3937.471,2
97.97,1,51,0,C,4.81,804.687,10
266.343,,,,B,3.48,1203.69,0
119.99,1,95,0,B,2.52,4159.558,0
139.96,,,,C,10.74,0,10
229.99,,,,C,9.32,1248.567,4
701.77,,,,C,8.06,1818.137,1
55.98,,,,C,2.26,2622.864,0
647.98,,,,C,18.81,7377.064,0
66.98,1,57,0,C,10.32,747,2
308.19,1,65,0,C,15.42,1981.31,4
34.99,,,,C,17.84,397.002,10
87.26,,,,B,2.61,1050.99,0
874.97,1,41,0,C,6.45,2328.91,0
61.18,1,57,0,C,4.74,1998.98,2
89.07,,,,C,10.42,0,0
115.99,1,63,0,C,13.87,5118.628,0
99.99,,,,B,3.55,1536,0
31.99,1,71,0,C,8.9,1986.993,4
149.99,1,84,1,C,3.06,1348.98,1
44.99,,,,A,0.68,331.99,0
58.88,1,59,0,B,1.23,3307.601,0
159.99,,,,C,23.03,1023.49,0
254.99,1,65,1,B,2.87,2005.95,0
369.99,1,53,0,A,0.81,5000.572,0
120.56,1,64,0,C,10.06,688.08,5
848.38,,,,B,1.19,3986.449,0
299.99,,,,A,0.35,0,0
1032.64,1,53,0,C,15.61,1481.17,0
168.97,,,,C,11,3148.89,0
916.24,1,52,0,C,5.13,1799.92,0
388.97,1,49,0,B,2.65,765.99,0
251.96,,,,C,6.77,1679.839,0
289.99,1,48,0,C,4.71,9217.227,2
994.98,1,47,1,C,4.97,5527.96,10
2556.92,1,50,0,C,16.94,794.39,10
940.78,1,74,0,C,8.13,895.62,3
82.98,1,65,0,A,0.13,2072.22,0
393.97,1,87,0,B,1.06,2545.547,0
258,,,,B,3.77,822.49,0
343.91,1,64,0,C,11.84,6058.97,6
239,1,72,0,C,12.19,1656.17,0
27.99,,,,C,0.74,529.01,10
75.98,,,,C,14.26,473.99,2
106.95,1,76,1,B,3.23,3748.007,0
344.99,1,29,0,C,3.23,4336.844,1
1474.97,,,,C,12.94,2962.726,1
160.98,1,96,0,C,21.45,1916.494,9
179.99,,,,C,9.52,1029.251,0
194.98,1,68,0,C,14.35,960.724,3
75.97,0,32,0,B,4.29,2057.814,0
414.56,1,56,0,C,11.52,1726.459,0
64.98,,,,C,10.45,1353.621,3
585.8,,,,C,6.87,2266.99,0
59.99,1,77,0,A,0.13,2728.634,0
239,,,,C,16.77,719.587,10
169.98,,,,C,7.61,762.99,3
734.96,,,,C,17.87,595.98,2
53.18,,,,A,1,109.99,0
532.89,1,51,0,C,5.71,1920.42,2
45.99,,,,A,0.71,2231.66,0
1265.01,1,75,0,C,23.29,1521.42,10
419,1,47,0,C,19.9,4248.444,1
223.37,1,73,0,C,9.52,731.99,0
1288.97,1,37,0,B,3.97,1811.99,0
339.73,1,33,0,C,0.32,0,10
1402.18,,,,B,1.35,871.98,0
112.97,,,,C,2.06,1001.7,0
891.15,1,75,0,C,9.74,1931.557,3
119.99,,,,C,2.87,2020.56,10
143.96,1,62,0,C,19.61,2937.242,3
76.98,1,79,0,C,14.39,5640.752,0
74.98,1,62,0,C,10.29,1886.94,4
18.94,,,,C,17.87,2599.164,5
295.13,1,56,0,C,5.03,1942.167,1
764.99,,,,B,2.19,1149.944,0
89.95,1,61,0,C,5.77,1198.474,2
490.73,1,48,0,C,22.71,1085.2,10
26.99,1,51,0,C,4.23,970.587,1
98.97,,,,C,1.84,568.537,10
2474,,,,C,18.42,4310.32,1
189.99,,,,A,0.32,7836.133,0
66.98,1,65,0,A,0.29,6557.371,0
37.97,1,49,0,C,3.35,4030.034,1
66.98,,,,A,0.71,3908.194,0
2047.54,1,70,0,C,2.29,5370.566,0
36.98,,,,C,12.48,2333.107,2
538.99,,,,C,8.84,2581.608,3
129,,,,C,7.58,2153.984,3
239,,,,C,12.19,4301.694,3
140,1,,0,C,11.52,940.95,10
651.75,1,,1,C,15.35,629.99,4
59.99,1,62,0,A,0.45,2171.32,0
224.99,,,,C,18.48,4087.98,1
153.94,1,87,0,C,16.16,1863.587,7
329.98,1,48,0,A,0.55,548,0
79.96,,,,C,6.16,0,2
1388.97,,,,C,7.87,4276.52,0
66.98,,,,C,13.71,1933.999,6
136.68,,,,C,11.42,2126.107,10
87.26,1,65,0,C,12.68,1763.43,5
1139,,,,B,3.9,5684.72,0
179,,,,C,7.68,1420.15,10
420.13,1,45,0,C,6.94,442.29,3
29.99,,,,A,0.42,179.99,0
129,,,,C,5.55,1279.701,1
109.14,1,97,0,B,4.26,1529.93,0
599.98,,,,C,4.77,4061.057,2
1711.35,1,54,0,C,15.58,1997,0
79.99,,,,C,7.81,931.99,0
32.99,1,63,0,B,2.23,2507.896,0
1336.3,1,50,1,C,20.39,3223.532,10
553.84,,,,B,1.06,8716.84,0
138.99,1,46,0,C,0.32,15.49,4
99.99,1,68,0,A,0.81,2985.867,0
1251.47,,,,C,16.94,912.99,10
288,1,59,0,A,0.68,0,0
140,1,49,0,B,3.68,3800.974,0
40.98,1,48,0,C,6.19,9425.846,1
89.99,1,56,0,A,0.39,704.97,0
59.99,1,90,0,C,23.13,2980.342,1
140,1,75,0,C,11.65,493.11,10
62.97,1,87,0,C,5.94,742.852,2
349.99,1,64,1,C,6.35,2378.587,0
1006.17,1,53,0,B,1.1,3261.01,0
239,,,,C,3.29,1170.24,1
139.98,1,56,0,C,17.26,11597.9,7
1412.97,,,,B,1.1,8.99,0
1276.98,1,55,0,B,1.55,9129.039,0
636.96,1,60,0,A,0.13,1817.964,0
69.99,1,29,1,C,8.77,540.99,4
19.99,,,,C,7.23,558.89,3
371.98,1,,0,C,9.13,0,0
58.15,,,,B,4.81,1867.352,0
117.99,0,51,0,C,1.9,1504.821,10
97.95,1,41,0,C,5.32,1948.2,2
31.98,,,,B,1.58,1230.54,0
2598,1,73,0,C,21.35,11597.9,0
16.99,1,69,1,C,8,3193.55,1
61.98,1,59,0,C,19.32,4608.568,1
267.98,1,66,0,B,1.55,6080.269,0
139.96,,,,C,23.13,1808.894,5
2417.99,,,,B,2.87,9650.826,0
119.99,1,72,0,B,2.97,1647.4,0
431.96,1,64,0,C,12.65,3333.571,4
379.99,1,64,0,C,7,2327.871,3
182.342,1,66,0,C,6.13,4055.21,0
71.98,1,61,0,C,15.55,2173.672,10
57.98,,,,B,1.42,2901.181,0
213.95,1,76,0,C,2.32,5437.939,0
293.99,,,,C,11.48,1577.23,5
488.97,1,43,0,A,0.35,582.99,0
227.99,0,62,0,C,15.94,2451.212,0
228.99,1,62,1,A,0.55,2238.95,0
140,1,65,0,A,0.94,5263.59,0
507.99,1,70,0,C,8.1,616,0
15.99,1,58,0,C,17.94,2631.14,8
668.96,,,,C,13.39,1783.527,0
788.97,1,49,0,C,12.87,1427.34,5
2999,,,,C,5.94,2128.07,0
1048.97,,,,C,16.39,5119.626,2
342.99,1,68,0,B,2.16,2713.467,0
399.99,1,44,0,C,3.74,2846.154,1
114.97,,,,B,1.68,955,0
39.98,1,66,0,B,3.26,2388.744,0
119.99,1,58,0,B,1.32,11597.9,0
579.99,1,67,0,C,21.19,335.587,0
794.54,,,,C,5.19,1563.465,2
1728.98,1,42,0,C,7.26,1914,3
15.99,,,,A,0.9,1012.96,0
699.15,1,31,0,C,8.29,1486.43,0
374.99,1,59,0,A,0.39,3284.404,0
373.03,,,,C,2.06,1105.77,10
1941.96,1,88,0,B,2.87,2040.42,0
189.99,1,77,1,B,1.16,3554.082,0
924.86,1,70,0,C,10.84,3059.557,0
299.99,1,83,0,C,10.35,2083.4,4
48.98,,,,C,3.61,0,1
2345.95,,,,B,4.32,449.99,0
344.12,,,,C,0.35,3663.731,10
796.78,1,73,0,C,5.9,435.95,10
51.97,1,45,0,B,3.06,4369.042,0
116.96,,,,C,4.74,11597.9,1
39.99,,,,C,7,2877.241,0
227.95,,,,C,12.94,1132.994,10
41.98,1,57,0,A,0.71,8949.15,0
184.97,1,46,0,A,1,3510.678,0
111.82,,,,C,23.71,0,10
39,,,,C,6.39,9300.154,1
219.99,,,,C,0.29,680.98,10
625.97,1,49,1,C,19.42,1399.461,10
105.94,,,,C,7.23,2752.67,1
129,1,56,1,C,9.29,891.72,3
39.98,1,60,0,C,6.97,124,10
1209.48,1,82,0,A,0.26,1615.98,0
471.99,,,,C,12.52,2388.17,10
368.95,1,60,1,C,14.61,6627.24,0
638.97,1,60,0,C,21.84,4025.654,1
391.99,,,,C,15.32,2236.538,10
39.98,1,,0,A,0.97,124,0
688.97,,,,B,2.35,2012.62,0
831.98,,,,C,16.65,1780.472,10
288,,,,C,15,4038.99,0
756.97,1,76,0,C,6.35,3147.1,0
106.36,0,81,0,B,3.77,2517.229,0
94.96,1,43,0,C,7.9,2680.214,3
248.97,1,30,0,C,2.97,2720.08,1
328,1,63,0,C,14.1,3927.611,1
741.63,0,70,0,C,4.77,1479.687,5
149.99,1,61,0,B,1.65,1242.587,0
3356.98,,,,C,5.26,3033.97,0
116.96,1,70,0,C,13.13,14.98,10
642.17,,,,B,2.74,772.609,0
378,1,53,0,C,14.97,3674.76,10
2.32,1,54,0,C,8.68,2799.93,0
79.99,1,73,0,C,13.45,1285.99,10
82.99,,,,C,5.32,679,2
571.18,1,72,0,B,3.35,3493.594,0
76.98,1,66,0,C,19.61,1407.85,0
96.98,,,,C,6.42,1264.684,2
169.99,1,68,0,C,3.68,1554.021,1
89.99,,,,C,3.48,0,1
129.95,0,35,0,A,0.13,2186.085,0
33.98,,,,C,10.29,0,4
949.99,1,62,0,A,0.97,0,0
628.97,1,42,0,C,9.55,692.99,3
44.99,1,73,0,C,6.81,1852.221,10
299.99,,,,B,3.9,1005.98,0
37.98,1,67,0,C,7.77,1571.06,3
1589.36,,,,C,17.19,2544.826,0
74.99,,,,B,3.94,3132,0
66.98,,,,B,2.61,3783.469,0
139.96,1,66,0,C,13.06,1703.419,10
458.98,1,36,0,C,13.84,707.99,0
102.96,1,39,0,C,14.58,654.93,1
943.2,1,52,1,C,0.39,624.297,1
139.14,1,45,1,A,0.94,7659.389,0
71.18,1,67,0,C,5.71,627.99,0
81.57,,,,C,14.84,128.99,2
75.99,,,,B,1.32,225.99,0
99.96,,,,C,10.55,1089.294,2
1151.37,1,37,0,A,0.13,11597.9,0
299.99,1,42,0,B,4.84,4058.347,0
110,1,59,0,C,2.35,3632.97,0
23.99,,,,C,12.68,915.899,10
35.98,1,72,0,C,4.58,999.92,2
70.82,1,59,0,C,5.77,3580.014,2
130.651,1,60,0,B,4.55,1034.7,0
98,,,,A,0.52,2800.98,0
15.99,,,,C,5.97,619.97,2
19.98,0,52,0,C,3.74,2048.561,1
588.97,,,,C,5.71,2935.636,0
78.98,,,,C,10.81,1007.221,5
73.96,,,,C,14.68,1107.812,1
349.99,1,56,0,C,13.06,1842.885,5
219.98,1,55,0,C,23.19,1226.02,0
158.97,,,,C,11.68,1145.99,0
226.99,1,48,0,C,7.23,5910.588,0
52.97,,,,A,0.13,635.54,0
589.98,1,85,1,C,18.94,2650.33,10
36.98,1,76,0,C,6.13,693.98,2
37.98,1,57,0,C,12.19,2759.34,0
200.99,1,62,0,C,19.16,2546.98,0
127.94,,,,B,1.97,1582.96,0
103466.1,,,,A,0.13,11597.9,0
49.99,1,84,0,B,1.1,3307.74,0
258,,,,C,3.97,519.99,10
269.95,,,,B,1.94,82,0
441.58,1,54,0,C,11.1,1945.348,0
186.75,,,,B,1.06,0,0
3211.95,,,,C,8,11597.9,0
78.98,,,,C,22.87,1033.697,1
26.98,,,,B,4.48,3466.91,0
39.99,1,81,0,C,0.19,1014.634,10
69.98,1,69,0,B,4.19,60.98,0
539.98,,,,B,3.65,2456.85,0
39.98,1,67,0,A,0.23,2059.14,0
35.98,1,50,0,C,6.84,1501.92,2
39.98,,,,B,1.61,367.49,0
93.95,1,69,0,A,0.52,1042.75,0
233.99,1,56,0,B,3.77,1504.98,0
109.95,,,,C,6.29,2113.207,2
105.97,1,61,0,C,10.32,1108.654,0
649,1,63,0,C,3.23,2810.964,0
36.98,1,71,0,B,4.52,2078.96,0
99.98,,,,C,9.23,657.77,10
269.98,,,,C,5.94,2368.04,0
101.67,1,77,0,C,19.58,130.9,0
292.78,,,,C,4.32,2408.84,1
647.97,,,,B,2.77,1643.99,0
294.99,1,57,0,B,1.61,4151.45,0
698,,,,C,8.65,133.98,4
554.87,1,55,0,C,7.35,1924.98,3
494.99,1,77,0,C,15.74,1252.314,3
54.99,0,69,0,C,23,1795.88,0
39.98,1,96,0,B,1.32,2143.93,0
119.99,1,51,0,B,3.26,1561,0
122,,,,A,0.55,2263.04,0
90.99,1,65,0,C,22.74,847.68,0
119.99,,,,C,18.48,816.99,10
177.99,1,71,0,C,12.71,603,0
768.3,1,,0,B,1.61,2776.527,0
403.97,,,,C,10.81,739.48,5
624.99,1,60,0,C,13.48,8696.451,0
207.626,,,,C,11.58,1871.09,0
89.99,1,51,0,B,2.61,11597.9,0
99.99,1,60,0,A,0.74,976.98,0
239,,,,B,2.84,919.192,0
30,,,,C,20.9,782.19,5
43.19,1,44,0,C,8.16,1563.96,6
308.99,1,28,0,B,4.35,3039.75,0
105.96,,,,C,11.71,0,5
3083.06,,,,C,11.32,2853.98,0
2515.68,1,61,0,A,0.13,8841,0
660.97,1,73,0,C,13.42,7562.83,0
1327.96,1,77,0,C,17.55,1321.99,7
1063.93,,,,C,10.87,2575.764,0
71.97,1,75,0,B,1.52,2239.95,0
219.98,,,,B,1.1,0,0
1177.96,1,46,0,B,2.29,4060.45,0
139.95,1,75,0,C,1.39,853.97,10
28.98,1,52,1,B,2,2530.294,0
19.94,1,58,0,C,1.35,0,10
714.96,1,66,0,C,19.13,985.2,10
169.97,1,79,0,C,12.94,4310.07,0
758.99,1,78,0,C,19.48,1215.98,0
199.95,1,61,0,C,12.52,741.21,0
59.99,,,,B,3.74,1072.98,0
698.24,1,57,0,C,11.42,1457.419,10
24.99,1,80,0,C,9.42,569.224,4
104.49,1,74,1,C,12,4389.03,1
140,1,59,0,C,11.84,2726.494,0
65.94,,,,C,9,319.99,8
242.441,,,,C,7.32,1163,3
196,,,,C,19,2528.522,8
93.98,1,53,0,C,17.35,4878.558,0
688.97,1,51,0,C,7.61,1262.38,2
499.99,,,,A,0.39,3051.511,0
37.98,1,75,0,C,4.65,132.88,2
47.48,,,,B,4.77,746.994,0
414.93,1,91,0,C,23.35,3394.36,10
35.98,,,,C,6.32,2620.61,2
1615.02,,,,C,18.32,2490.99,0
46.98,1,62,0,C,5.23,832,2
57.97,1,67,0,C,5.48,1641.935,2
64.98,1,68,0,C,7.32,1536,3
144.98,1,58,0,B,3.16,3216.033,0
629.99,,,,C,3,0,10
102.97,1,96,0,C,21.42,2358.178,9
129,1,76,0,A,0.35,1355.044,0
133.93,0,67,0,C,14.26,2799.922,0
478.97,,,,C,11.48,2685.304,10
239,,,,A,0.42,323.39,0
74.99,,,,B,2.71,0,0
51.98,1,68,0,C,1.39,3133.094,2
119.95,1,63,0,C,12.87,3510.752,0
170.91,1,80,0,B,1.23,3925.816,0
449.99,,,,B,3.26,1382.41,0
239,,,,C,7.26,1587.69,0
447.96,,,,C,22.32,2408.83,5
260.96,,,,C,11.61,2138.234,0
39.98,1,49,1,C,9.48,11597.9,1
1209.96,,,,C,14.29,438,6
6.98,1,64,0,A,0.35,11314.617,0
700.8,1,52,1,C,15.74,2986.96,2
233.55,,,,C,7.26,0,0
313.98,,,,B,4.13,9009.328,0
95.96,1,86,0,C,13.19,2654.97,1
21.99,,,,C,13.52,1168.99,0
140,1,44,0,C,11.19,697.05,1
1697.95,,,,C,23.48,2167.681,0
1127.28,,,,C,19.26,4706.35,3
194.98,1,62,0,A,0.19,11597.9,0
740.76,0,58,0,C,23.32,1894.932,2
998.33,1,66,0,C,7.52,6043.45,3
348.95,,,,C,19.32,428.99,10
279.96,1,55,0,C,3.48,0,1
235.99,1,53,0,C,19.58,1126.11,0
1241.78,1,61,0,C,11.55,2420.426,3
49.98,1,65,0,C,10.61,542.614,5
441.96,1,89,0,A,0.35,5047.542,0
96.96,1,76,0,C,13.26,2.95,2
46.98,,,,C,21.65,748.99,10
39.98,1,68,0,C,2.87,0,1
129.95,1,63,0,C,12.1,3139.481,0
388.18,,,,C,15.45,1514.61,10
120.97,1,74,0,C,8.81,931.816,0
598.97,1,48,0,C,14.94,708,0
129.95,,,,C,2.19,2155.99,10
119.99,,,,C,22.42,6.9,10
36.98,1,71,0,C,6.71,1791.337,3
69.98,1,67,0,C,9.42,1221.816,4
101.97,,,,C,3.35,5.9,10
892.12,1,56,0,C,8.26,380.39,0
1034.29,1,72,0,C,14.74,1138.16,4
52.97,,,,C,16.87,1042.98,2
69.99,,,,C,11.35,2334.59,5
538.98,1,68,0,C,8.52,4031.56,0
56,,,,C,5.61,2165.18,0
161.99,1,41,0,C,22.16,1049.51,0
87.26,1,68,0,C,8.74,805.992,4
39.96,,,,C,6.71,79.99,10
683.39,,,,C,13.06,534.99,0
656.98,,,,C,7.52,3660.607,0
517.99,1,48,0,C,14.68,2137.7,4
39.99,,,,C,8.84,1334.03,0
160.13,1,79,0,B,1.35,1437.98,0
11.99,1,58,0,C,16,1249.77,0
79.99,,,,A,0.26,3611.94,0
1112.15,,,,C,11.97,2144.67,0
295.98,,,,C,9.68,883.99,1
17.99,,,,C,16.26,3193.611,0
478.98,1,87,0,C,9.74,3210.33,2
427.98,1,61,0,C,9.32,5706.012,0
250.96,,,,C,19.13,4699.782,10
123.96,1,78,0,C,3.94,2005.697,1
71.96,1,87,0,C,15.71,0,7
53.98,1,74,0,C,7.23,1811.051,0
141.97,1,62,0,C,12.26,809.914,2
399.99,,,,B,4.81,991.232,0
89,,,,B,1.35,3371.269,0
139.99,,,,B,2.45,1974.344,0
52.99,1,64,0,B,1.39,6097.471,0
149.99,,,,C,3.16,958.03,1
